Subject,StimulusIndex,Region,RegionID,Division,FCV,NeuronCount,NTimepoints,NWindows,SubjectZFCV
13,11,raRF,48,Hind,0.16070179379136634,704,50,7,-1.2077903112732953
13,11,rimRF,49,Hind,0.20283656589024524,777,50,7,-0.17919008303037448
13,11,rpRF,50,Hind,0.15223399727322393,1043,50,7,-1.4145074002096243
13,11,rNX,71,Hind,0.2602644551230816,449,50,7,1.222747960773033
13,12,OB,20,Tel,0.24671798379135249,254,50,7,0.8920495183795708
13,12,lP,22,Tel,0.2705954434858422,1563,50,7,1.4749495619344937
13,12,lPO,25,Tel,0.23483913838101955,557,50,7,0.6020614042476817
13,12,lSP,28,Tel,0.27208144431503617,988,50,7,1.5112260318413706
13,12,rOB,56,Tel,0.2509018502001788,138,50,7,0.9941866779910534
13,12,rP,58,Tel,0.22587337336122784,1354,50,7,0.3831878353082753
13,12,rPO,61,Tel,0.22959065316496421,624,50,7,0.47393461437220596
13,12,rSP,64,Tel,0.22960200797605984,1066,50,7,0.4742118096838884
13,12,lHb,16,Di,0.1743872533598837,556,50,7,-0.8736988676848115
13,12,lPT,24,Di,0.1374744402298543,420,50,7,-1.7748198686845242
13,12,lPrT,26,Di,0.16768029075439647,541,50,7,-1.0374302212241477
13,12,lTh,30,Di,0.1828870301879639,901,50,7,-0.666201070737909
13,12,rHb,52,Di,0.2191269973553805,466,50,7,0.2184943160662005
13,12,rPT,60,Di,0.19052697864286938,499,50,7,-0.4796935299818259
13,12,rPrT,62,Di,0.22887084009205383,493,50,7,0.45636243220042766
13,12,rTh,66,Di,0.1828522986910975,1300,50,7,-0.6670489411267687
13,12,lTeO,29,Mes,0.19690564711636457,7514,50,7,-0.3239765408801416
13,12,lTS,32,Mes,0.14263645065996472,118,50,7,-1.6488041139500829
13,12,rTeO,65,Mes,0.2254385448401396,7228,50,7,0.372572737759194
13,12,rTS,68,Mes,0.19173789609582864,144,50,7,-0.45013243574891393
13,12,lMON,0,Hind,0.2134253726406173,1012,50,7,0.0793054183738612
13,12,lCb,1,Hind,0.16864397694769617,1875,50,7,-1.01390457271568
13,12,lMOS1,2,Hind,0.14142461578211327,1217,50,7,-1.6783876044938446
13,12,lMOS2,3,Hind,0.2080789332135302,627,50,7,-0.051212644049338465
13,12,lMOS3,4,Hind,0.13934342902305227,1262,50,7,-1.7291938405015443
13,12,lMOS4,5,Hind,0.19736869338434743,967,50,7,-0.31267258756062505
13,12,lMOS5,6,Hind,0.2067128071483452,1257,50,7,-0.08456271365836039
13,12,lRa,10,Hind,0.2036168870303538,382,50,7,-0.16014076905912833
13,12,lT,11,Hind,0.17015801965220068,1384,50,7,-0.9769435404412392
13,12,laRF,12,Hind,0.15998454196136713,603,50,7,-1.2252999680079635
13,12,limRF,13,Hind,0.22767544889479183,814,50,7,0.4271803671958328
13,12,lpRF,14,Hind,0.20441791727711156,953,50,7,-0.14058590134295906
13,12,lNX,35,Hind,0.20424216198184528,340,50,7,-0.14487646535506657
13,12,rMON,36,Hind,0.20373434020901138,1179,50,7,-0.15727348485757794
13,12,rCb,37,Hind,0.26319851951654466,1969,50,7,1.2943747705185122
13,12,rMOS1,38,Hind,0.2558576639025024,1455,50,7,1.1151687280037341
13,12,rMOS2,39,Hind,0.21898746082745654,648,50,7,0.2150879299076619
13,12,rMOS3,40,Hind,0.25515861020612907,1513,50,7,1.0981033267727442
13,12,rMOS4,41,Hind,0.2078621280058955,1291,50,7,-0.05650532453504146
13,12,rMOS5,42,Hind,0.21558039000184392,1685,50,7,0.13191401785609574
13,12,rRa,46,Hind,0.22565471450030714,231,50,7,0.37784990316703654
13,12,rT,47,Hind,0.23752246109050212,1382,50,7,0.6675670712759989
13,12,raRF,48,Hind,0.2111965934157341,704,50,7,0.024896133471642677
13,12,rimRF,49,Hind,0.2096100702747089,777,50,7,-0.013834301835840931
13,12,rpRF,50,Hind,0.21191568028603583,1043,50,7,0.04245058747896659
13,12,rNX,71,Hind,0.19758810189798773,449,50,7,-0.30731635478738883
14,10,OB,20,Tel,0.17707974818045868,192,25,2,2.1249664385825864
14,10,lP,22,Tel,0.16962447301161482,1221,25,2,1.9573482609645756
14,10,lPO,25,Tel,0.13735235977862437,631,25,2,1.2317690320982566
14,10,lSP,28,Tel,0.13999111976344883,1001,25,2,1.2910967067729657
14,10,rOB,56,Tel,0.28008571810516397,129,25,2,4.440866599412225
14,10,rP,58,Tel,0.12606612908982018,1123,25,2,0.9780188515362166
14,10,rPO,61,Tel,0.18186878628304062,624,25,2,2.232639169785408
14,10,rSP,64,Tel,0.17092199052641915,895,25,2,1.986520560622655
14,10,lHb,16,Di,0.10267422853923366,532,25,2,0.45209490473183706
14,10,lPT,24,Di,0.0571239062675139,437,25,2,-0.5720204815125539
14,10,lPrT,26,Di,0.05197239098454891,652,25,2,-0.6878428467701772
14,10,lTh,30,Di,0.07048808349915775,1209,25,2,-0.2715514871159814
14,10,rHb,52,Di,0.07580573468762515,452,25,2,-0.15199386097441284
14,10,rPT,60,Di,0.07242130846995475,435,25,2,-0.22808647218469813
14,10,rPrT,62,Di,0.057694804529746305,624,25,2,-0.559184882000333
14,10,rTh,66,Di,0.09369658496375988,1386,25,2,0.25024906787879986
14,10,lTeO,29,Mes,0.13363677390039944,7219,25,2,1.1482309037815441
14,10,lTS,32,Mes,0.052331516614836024,251,25,2,-0.6797685661673352
14,10,rTeO,65,Mes,0.09390970285530267,6806,25,2,0.2550406324809333
