Subject,StimulusIndex,Region,RegionID,Division,FCV,NeuronCount,NTimepoints,NWindows,SubjectZFCV,normalization
15,12,rMOS2,39,Hind,0.3943790861930101,543,240,45,0.020002426456812064,subject_stimulus_zscore
15,12,rMOS3,40,Hind,0.33171980735024054,1298,240,45,-1.714203026436256,subject_stimulus_zscore
15,12,rMOS4,41,Hind,0.35757968423384295,1101,240,45,-0.9984855727576192,subject_stimulus_zscore
15,12,rMOS5,42,Hind,0.40475079892211524,1356,240,45,0.3070577693021777,subject_stimulus_zscore
15,12,rRa,46,Hind,0.3580980482698936,204,240,45,-0.9841389387952585,subject_stimulus_zscore
15,12,rT,47,Hind,0.40205874282409826,876,240,45,0.23255039464199512,subject_stimulus_zscore
15,12,raRF,48,Hind,0.3686321597953222,545,240,45,-0.6925889243971909,subject_stimulus_zscore
15,12,rimRF,49,Hind,0.42852484262196094,633,240,45,0.9650461308510923,subject_stimulus_zscore
15,12,rpRF,50,Hind,0.39872295673836783,861,240,45,0.14022666340221118,subject_stimulus_zscore
15,12,rNX,71,Hind,0.40490390574402435,822,240,45,0.3112952691638689,subject_stimulus_zscore
16,10,OB,20,Tel,0.2106936927731759,330,80,13,1.2063007653954296,subject_stimulus_zscore
16,10,lP,22,Tel,0.14066102371533692,875,80,13,0.09832462891911915,subject_stimulus_zscore
16,10,lPO,25,Tel,0.1068039887074561,568,80,13,-0.43732233906369067,subject_stimulus_zscore
16,10,lSP,28,Tel,0.13616149429085622,822,80,13,0.027138262687949822,subject_stimulus_zscore
16,10,rOB,56,Tel,0.26276905496447955,114,80,13,2.0301770988630716,subject_stimulus_zscore
16,10,rP,58,Tel,0.17040597109678507,703,80,13,0.5689148880476068,subject_stimulus_zscore
16,10,rPO,61,Tel,0.15190461773443256,514,80,13,0.27620780871192635,subject_stimulus_zscore
16,10,rSP,64,Tel,0.1356478373188949,614,80,13,0.01901177436579557,subject_stimulus_zscore
16,10,lHb,16,Di,0.27208320548442533,285,80,13,2.1775348484174306,subject_stimulus_zscore
16,10,lPT,24,Di,0.1508643259038019,380,80,13,0.259749510908681,subject_stimulus_zscore
16,10,lPrT,26,Di,0.09779167744907313,339,80,13,-0.5799047358667925,subject_stimulus_zscore
16,10,lTh,30,Di,0.1363088292447462,941,80,13,0.02946922643922566,subject_stimulus_zscore
16,10,rHb,52,Di,0.22180199764722142,289,80,13,1.3820435563346287,subject_stimulus_zscore
16,10,rPT,60,Di,0.23375797857446406,423,80,13,1.5711973003481592,subject_stimulus_zscore
16,10,rPrT,62,Di,0.12086709782491896,444,80,13,-0.21483204251448063,subject_stimulus_zscore
16,10,rTh,66,Di,0.17131926543908077,1123,80,13,0.5833639780288374,subject_stimulus_zscore
16,10,lTeO,29,Mes,0.14255614077450487,6165,80,13,0.12830698580534755,subject_stimulus_zscore
16,10,lTS,32,Mes,0.3472006597324509,212,80,13,3.3659565930024655,subject_stimulus_zscore
16,10,rTeO,65,Mes,0.14615153907680498,6402,80,13,0.18518923195801013,subject_stimulus_zscore
16,10,rTS,68,Mes,0.2245549269743115,98,80,13,1.4255972297966883,subject_stimulus_zscore
16,10,lMON,0,Hind,0.1944744343709565,979,80,13,0.9496983610780905,subject_stimulus_zscore
16,10,lCb,1,Hind,0.125461137136191,1796,80,13,-0.1421504498320761,subject_stimulus_zscore
16,10,lMOS1,2,Hind,0.07325554384256226,1451,80,13,-0.9680871496336647,subject_stimulus_zscore
16,10,lMOS2,3,Hind,0.07654863612292116,563,80,13,-0.9159876407767534,subject_stimulus_zscore
16,10,lMOS3,4,Hind,0.08428019726991233,1343,80,13,-0.7936677954271671,subject_stimulus_zscore
16,10,lMOS4,5,Hind,0.09652184343011498,1047,80,13,-0.5999945854929644,subject_stimulus_zscore
16,10,lMOS5,6,Hind,0.19865343545642888,1227,80,13,1.0158136975246848,subject_stimulus_zscore
16,10,lRa,10,Hind,0.07013573118826652,342,80,13,-1.0174452280524906,subject_stimulus_zscore
16,10,lT,11,Hind,0.08111870737321514,1109,80,13,-0.8436852431180224,subject_stimulus_zscore
16,10,laRF,12,Hind,0.10023124889927347,421,80,13,-0.5413086494057936,subject_stimulus_zscore
16,10,limRF,13,Hind,0.09804304000606749,570,80,13,-0.5759279673314764,subject_stimulus_zscore
16,10,lpRF,14,Hind,0.1081082106579338,752,80,13,-0.4166884432370952,subject_stimulus_zscore
16,10,lNX,35,Hind,0.07865687691042524,658,80,13,-0.8826334860097637,subject_stimulus_zscore
16,10,rMON,36,Hind,0.12235319946403173,1277,80,13,-0.19132065597635797,subject_stimulus_zscore
16,10,rCb,37,Hind,0.14604403024388965,1998,80,13,0.18348835117004209,subject_stimulus_zscore
16,10,rMOS1,38,Hind,0.07154152406033076,1425,80,13,-0.995204394224077,subject_stimulus_zscore
16,10,rMOS2,39,Hind,0.06684502402504719,609,80,13,-1.0695070023362534,subject_stimulus_zscore
16,10,rMOS3,40,Hind,0.07479976829862385,1433,80,13,-0.9436562109061075,subject_stimulus_zscore
16,10,rMOS4,41,Hind,0.07351830390957251,1423,80,13,-0.9639300628371322,subject_stimulus_zscore
16,10,rMOS5,42,Hind,0.16199553154784907,1751,80,13,0.43585461142439824,subject_stimulus_zscore
16,10,rRa,46,Hind,0.10727767907017303,202,80,13,-0.42982815634825366,subject_stimulus_zscore
16,10,rT,47,Hind,0.10256909147548333,1238,80,13,-0.5043219998874158,subject_stimulus_zscore
16,10,raRF,48,Hind,0.07842884631237257,387,80,13,-0.8862411231943484,subject_stimulus_zscore
16,10,rimRF,49,Hind,0.07202946406859409,499,80,13,-0.9874847700478041,subject_stimulus_zscore
16,10,rpRF,50,Hind,0.06859920787483618,804,80,13,-1.0417543281813793,subject_stimulus_zscore
16,10,rNX,71,Hind,0.07272667835669275,618,80,13,-0.9764542495262224,subject_stimulus_zscore
16,11,OB,20,Tel,0.3150981396862414,330,80,13,1.875651672262898,subject_stimulus_zscore
16,11,lP,22,Tel,0.20236901332665688,875,80,13,0.16833843533810247,subject_stimulus_zscore
16,11,lPO,25,Tel,0.15301781436684025,568,80,13,-0.5790988771221862,subject_stimulus_zscore
16,11,lSP,28,Tel,0.2234254882159129,822,80,13,0.4872444666571753,subject_stimulus_zscore
16,11,rOB,56,Tel,0.3689916802154106,114,80,13,2.6918839815304167,subject_stimulus_zscore
16,11,rP,58,Tel,0.20292579745858597,703,80,13,0.17677108224357,subject_stimulus_zscore
16,11,rPO,61,Tel,0.1990173602132077,514,80,13,0.11757673859684625,subject_stimulus_zscore
16,11,rSP,64,Tel,0.20141086319469004,614,80,13,0.15382699134757474,subject_stimulus_zscore
16,11,lHb,16,Di,0.3107993326289126,285,80,13,1.8105450717863547,subject_stimulus_zscore
16,11,lPT,24,Di,0.2588284330496968,380,80,13,1.0234316819118467,subject_stimulus_zscore
16,11,lPrT,26,Di,0.17585174672327936,339,80,13,-0.23327276968975424,subject_stimulus_zscore
16,11,lTh,30,Di,0.2670720930285642,941,80,13,1.1482841513413753,subject_stimulus_zscore
16,11,rHb,52,Di,0.2584069822011224,289,80,13,1.0170486943404797,subject_stimulus_zscore
16,11,rPT,60,Di,0.23611005049011685,423,80,13,0.6793556075371737,subject_stimulus_zscore
16,11,rPrT,62,Di,0.14812947205013044,444,80,13,-0.6531341492249465,subject_stimulus_zscore
16,11,rTh,66,Di,0.20505040567601926,1123,80,13,0.20894885075862463,subject_stimulus_zscore
16,11,lTeO,29,Mes,0.24861576488704554,6165,80,13,0.868758048739203,subject_stimulus_zscore
16,11,lTS,32,Mes,0.32552529442501116,212,80,13,2.033573762887271,subject_stimulus_zscore
16,11,rTeO,65,Mes,0.21052506845465038,6402,80,13,0.2918641055069082,subject_stimulus_zscore
16,11,rTS,68,Mes,0.24438542608115202,98,80,13,0.8046884185272186,subject_stimulus_zscore
16,11,lMON,0,Hind,0.18308252958651047,979,80,13,-0.12376059928275066,subject_stimulus_zscore
16,11,lCb,1,Hind,0.19595067204136582,1796,80,13,0.07113091329518326,subject_stimulus_zscore
16,11,lMOS1,2,Hind,0.11208167411444593,1451,80,13,-1.1990878398556002,subject_stimulus_zscore
16,11,lMOS2,3,Hind,0.11587890597551066,563,80,13,-1.1415777319586522,subject_stimulus_zscore
16,11,lMOS3,4,Hind,0.15791943913097506,1343,80,13,-0.5048624387455465,subject_stimulus_zscore
16,11,lMOS4,5,Hind,0.12301292734226953,1047,80,13,-1.033531040696983,subject_stimulus_zscore
16,11,lMOS5,6,Hind,0.26320783251263524,1227,80,13,1.089758876260944,subject_stimulus_zscore
16,11,lRa,10,Hind,0.1459259468991409,342,80,13,-0.6865071361332343,subject_stimulus_zscore
16,11,lT,11,Hind,0.13582026074610423,1109,80,13,-0.8395604977130225,subject_stimulus_zscore
16,11,laRF,12,Hind,0.15203254822862763,421,80,13,-0.5940210003922488,subject_stimulus_zscore
16,11,limRF,13,Hind,0.11994496217234965,570,80,13,-1.0799962064813808,subject_stimulus_zscore
16,11,lpRF,14,Hind,0.18294143428731452,752,80,13,-0.12589752591178094,subject_stimulus_zscore
16,11,lNX,35,Hind,0.14833943933365132,658,80,13,-0.6499541376870867,subject_stimulus_zscore
16,11,rMON,36,Hind,0.26780109506538075,1277,80,13,1.1593250851922403,subject_stimulus_zscore
16,11,rCb,37,Hind,0.17648705509974477,1998,80,13,-0.2236508517729178,subject_stimulus_zscore
16,11,rMOS1,38,Hind,0.10177049131103653,1425,80,13,-1.3552535040199567,subject_stimulus_zscore
16,11,rMOS2,39,Hind,0.10649633705752244,609,80,13,-1.283679286608716,subject_stimulus_zscore
16,11,rMOS3,40,Hind,0.10905853490247396,1433,80,13,-1.2448741043317582,subject_stimulus_zscore
16,11,rMOS4,41,Hind,0.11310261892611406,1423,80,13,-1.1836253533854166,subject_stimulus_zscore
16,11,rMOS5,42,Hind,0.2523616414477839,1751,80,13,0.9254903666641628,subject_stimulus_zscore
16,11,rRa,46,Hind,0.1556569356190151,202,80,13,-0.5391286689497657,subject_stimulus_zscore
16,11,rT,47,Hind,0.136148671453831,1238,80,13,-0.8345866283453028,subject_stimulus_zscore
16,11,raRF,48,Hind,0.10863612048282639,387,80,13,-1.2512716854487422,subject_stimulus_zscore
16,11,rimRF,49,Hind,0.15109963779710783,499,80,13,-0.6081501822641844,subject_stimulus_zscore
16,11,rpRF,50,Hind,0.20835893721802895,804,80,13,0.2590574595882369,subject_stimulus_zscore
16,11,rNX,71,Hind,0.1190155605627802,618,80,13,-1.094072246291852,subject_stimulus_zscore
16,12,OB,20,Tel,0.3424140019549181,330,80,13,0.8741193677902582,subject_stimulus_zscore
16,12,lP,22,Tel,0.32720547763204566,875,80,13,0.5953259314330309,subject_stimulus_zscore
16,12,lPO,25,Tel,0.3234406231548209,568,80,13,0.5263109044121755,subject_stimulus_zscore
16,12,lSP,28,Tel,0.32120044680751547,822,80,13,0.4852453513938464,subject_stimulus_zscore
16,12,rOB,56,Tel,0.3920696975565176,114,80,13,1.7843774386971472,subject_stimulus_zscore
16,12,rP,58,Tel,0.38793096891902246,703,80,13,1.708508777510734,subject_stimulus_zscore
16,12,rPO,61,Tel,0.32618059235880276,514,80,13,0.5765383567062977,subject_stimulus_zscore
16,12,rSP,64,Tel,0.379589986332421,614,80,13,1.5556069476851295,subject_stimulus_zscore
16,12,lHb,16,Di,0.3090007549689089,285,80,13,0.2616080057856853,subject_stimulus_zscore
16,12,lPT,24,Di,0.28283833269996667,380,80,13,-0.21798563873495802,subject_stimulus_zscore
16,12,lPrT,26,Di,0.2495335822122665,339,80,13,-0.8285081087895853,subject_stimulus_zscore
16,12,lTh,30,Di,0.28606515928960086,941,80,13,-0.15883341236806245,subject_stimulus_zscore
16,12,rHb,52,Di,0.23045006464980825,289,80,13,-1.1783355691053654,subject_stimulus_zscore
16,12,rPT,60,Di,0.32712402795549883,423,80,13,0.5938328454022893,subject_stimulus_zscore
16,12,rPrT,62,Di,0.2832026937445568,444,80,13,-0.2113063932316172,subject_stimulus_zscore
16,12,rTh,66,Di,0.3289279266781843,1123,80,13,0.6269008218253244,subject_stimulus_zscore
16,12,lTeO,29,Mes,0.2532133570613566,6165,80,13,-0.7610527098686094,subject_stimulus_zscore
16,12,lTS,32,Mes,0.36670166042872115,212,80,13,1.3193459803945367,subject_stimulus_zscore
16,12,rTeO,65,Mes,0.38194823436520836,6402,80,13,1.5988369191725458,subject_stimulus_zscore
16,12,rTS,68,Mes,0.3725922892666553,98,80,13,1.4273294126571126,subject_stimulus_zscore
16,12,lMON,0,Hind,0.3547042968924828,979,80,13,1.0994175944127036,subject_stimulus_zscore
16,12,lCb,1,Hind,0.22315761514339635,1796,80,13,-1.3120163269614402,subject_stimulus_zscore
16,12,lMOS1,2,Hind,0.20359935064987242,1451,80,13,-1.6705465598475209,subject_stimulus_zscore
16,12,lMOS2,3,Hind,0.2700760813800932,563,80,13,-0.4519354832817479,subject_stimulus_zscore
16,12,lMOS3,4,Hind,0.1976724768115993,1343,80,13,-1.7791944134557023,subject_stimulus_zscore
16,12,lMOS4,5,Hind,0.26605204453561965,1047,80,13,-0.5257016841360715,subject_stimulus_zscore
16,12,lMOS5,6,Hind,0.2803795113923047,1227,80,13,-0.26305925844969275,subject_stimulus_zscore
16,12,lRa,10,Hind,0.21237100094273714,342,80,13,-1.509749991044733,subject_stimulus_zscore
16,12,lT,11,Hind,0.24147233739039436,1109,80,13,-0.9762819557121754,subject_stimulus_zscore
16,12,laRF,12,Hind,0.2336095517030254,421,80,13,-1.1204177702451659,subject_stimulus_zscore
16,12,limRF,13,Hind,0.22404191520892466,570,80,13,-1.2958058749277221,subject_stimulus_zscore
16,12,lpRF,14,Hind,0.2288448955619001,752,80,13,-1.2077605544919676,subject_stimulus_zscore
16,12,lNX,35,Hind,0.27846023346514254,658,80,13,-0.29824229641435557,subject_stimulus_zscore
16,12,rMON,36,Hind,0.3404270865585076,1277,80,13,0.8376964407950808,subject_stimulus_zscore
16,12,rCb,37,Hind,0.2692295650084877,1998,80,13,-0.4674533075730642,subject_stimulus_zscore
16,12,rMOS1,38,Hind,0.3214480802810891,1425,80,13,0.4897848179186062,subject_stimulus_zscore
16,12,rMOS2,39,Hind,0.288884491258323,609,80,13,-0.10715113004368654,subject_stimulus_zscore
16,12,rMOS3,40,Hind,0.359176969925189,1433,80,13,1.1814079215488573,subject_stimulus_zscore
16,12,rMOS4,41,Hind,0.27624674225714574,1423,80,13,-0.3388186736566799,subject_stimulus_zscore
16,12,rMOS5,42,Hind,0.35283860587444815,1751,80,13,1.0652168791390701,subject_stimulus_zscore
16,12,rRa,46,Hind,0.276705605252964,202,80,13,-0.3304070757458325,subject_stimulus_zscore
16,12,rT,47,Hind,0.2398285831431771,1238,80,13,-1.0064142608181539,subject_stimulus_zscore
16,12,raRF,48,Hind,0.2819928420055031,387,80,13,-0.2334846609354913,subject_stimulus_zscore
16,12,rimRF,49,Hind,0.2256122786031974,499,80,13,-1.2670189263898899,subject_stimulus_zscore
16,12,rpRF,50,Hind,0.3656855223075478,804,80,13,1.300718753150047,subject_stimulus_zscore
16,12,rNX,71,Hind,0.27341941986346774,618,80,13,-0.39064743160118215,subject_stimulus_zscore
17,10,OB,20,Tel,0.4248390844225682,213,192,35,4.0215452851056535,subject_stimulus_zscore
17,10,lP,22,Tel,0.11654796296854748,859,192,35,-0.04642393190114251,subject_stimulus_zscore
17,10,lPO,25,Tel,0.08334566918323118,558,192,35,-0.484535507789736,subject_stimulus_zscore
17,10,lSP,28,Tel,0.10386034559970736,804,192,35,-0.213839836226172,subject_stimulus_zscore
17,10,rOB,56,Tel,0.36578439869095375,129,192,35,3.242305706154474,subject_stimulus_zscore
17,10,rP,58,Tel,0.14298210319706464,1036,192,35,0.30238036781556715,subject_stimulus_zscore
17,10,rPO,61,Tel,0.08630077875169698,530,192,35,-0.44554218647479177,subject_stimulus_zscore
17,10,rSP,64,Tel,0.09941852349506367,789,192,35,-0.2724506567515557,subject_stimulus_zscore
17,10,lHb,16,Di,0.13490774488238572,420,192,35,0.19583743230616585,subject_stimulus_zscore
17,10,lPT,24,Di,0.08102959020112073,320,192,35,-0.5150966798369397,subject_stimulus_zscore
17,10,lPrT,26,Di,0.08286054801448327,384,192,35,-0.49093678840942184,subject_stimulus_zscore
17,10,lTh,30,Di,0.11610250865838678,764,192,35,-0.05230179958922313,subject_stimulus_zscore
17,10,rHb,52,Di,0.14322686251461672,349,192,35,0.3056100208937404,subject_stimulus_zscore
17,10,rPT,60,Di,0.10069110251693723,350,192,35,-0.25565869640325106,subject_stimulus_zscore
17,10,rPrT,62,Di,0.07415506210209478,507,192,35,-0.6058075915115616,subject_stimulus_zscore
17,10,rTh,66,Di,0.0985757622151578,1006,192,35,-0.2835710773714327,subject_stimulus_zscore
17,10,lTeO,29,Mes,0.14165919910414065,7904,192,35,0.28492435707582975,subject_stimulus_zscore
17,10,lTS,32,Mes,0.29873700720283974,353,192,35,2.3576006151746505,subject_stimulus_zscore
17,10,rTeO,65,Mes,0.11794781528410099,7951,192,35,-0.027952572423874368,subject_stimulus_zscore
17,10,rTS,68,Mes,0.17272304339074326,145,192,35,0.6948186210552694,subject_stimulus_zscore
17,10,lMON,0,Hind,0.21625161253211095,814,192,35,1.2691876735673597,subject_stimulus_zscore
17,10,lCb,1,Hind,0.08068284826636583,2094,192,35,-0.5196720160002898,subject_stimulus_zscore
17,10,lMOS1,2,Hind,0.0723444788849111,1271,192,35,-0.6296986356570896,subject_stimulus_zscore
17,10,lMOS2,3,Hind,0.07010615941679535,373,192,35,-0.6592337537985957,subject_stimulus_zscore
17,10,lMOS3,4,Hind,0.07330090423069448,1049,192,35,-0.6170783926651353,subject_stimulus_zscore
17,10,lMOS4,5,Hind,0.07415719489778659,897,192,35,-0.6057794488028793,subject_stimulus_zscore
17,10,lMOS5,6,Hind,0.1680976435995258,997,192,35,0.6337854525414348,subject_stimulus_zscore
17,10,lRa,10,Hind,0.09631982855360705,308,192,35,-0.31333861867302876,subject_stimulus_zscore
17,10,lT,11,Hind,0.09659943421862824,1187,192,35,-0.30964916036867546,subject_stimulus_zscore
17,10,laRF,12,Hind,0.0767648513458203,360,192,35,-0.5713708479028612,subject_stimulus_zscore
17,10,limRF,13,Hind,0.07482005119640778,427,192,35,-0.5970329140166278,subject_stimulus_zscore
17,10,lpRF,14,Hind,0.08390856141965283,659,192,35,-0.4771080208110137,subject_stimulus_zscore
17,10,lNX,35,Hind,0.07328792217242508,289,192,35,-0.6172496937819635,subject_stimulus_zscore
17,10,rMON,36,Hind,0.21744872845436314,960,192,35,1.2849838817031718,subject_stimulus_zscore
17,10,rCb,37,Hind,0.10712256657559532,2225,192,35,-0.17079411228058208,subject_stimulus_zscore
17,10,rMOS1,38,Hind,0.07226934379063693,1381,192,35,-0.6306900597668165,subject_stimulus_zscore
17,10,rMOS2,39,Hind,0.07558326789951021,388,192,35,-0.5869621015991864,subject_stimulus_zscore
17,10,rMOS3,40,Hind,0.07356309249948619,1340,192,35,-0.6136187607384207,subject_stimulus_zscore
17,10,rMOS4,41,Hind,0.07253685222436732,1159,192,35,-0.6271602270925167,subject_stimulus_zscore
17,10,rMOS5,42,Hind,0.19388043530863353,1456,192,35,0.9739950651519972,subject_stimulus_zscore
17,10,rRa,46,Hind,0.09393702365680881,224,192,35,-0.34478025385405986,subject_stimulus_zscore
17,10,rT,47,Hind,0.0721578984205684,1185,192,35,-0.6321606059592547,subject_stimulus_zscore
17,10,raRF,48,Hind,0.07352199057636961,228,192,35,-0.6141611096624163,subject_stimulus_zscore
17,10,rimRF,49,Hind,0.07790359496966698,298,192,35,-0.5563448750950067,subject_stimulus_zscore
17,10,rpRF,50,Hind,0.0782021132927991,560,192,35,-0.5524058601033115,subject_stimulus_zscore
17,10,rNX,71,Hind,0.07258175802051335,587,192,35,-0.6265676852264854,subject_stimulus_zscore
17,11,OB,20,Tel,0.4157635699528883,213,192,35,1.0833642278429152,subject_stimulus_zscore
17,11,lP,22,Tel,0.43917803592717924,859,192,35,1.7062548665241293,subject_stimulus_zscore
17,11,lPO,25,Tel,0.40181015909181766,558,192,35,0.7121642605843451,subject_stimulus_zscore
17,11,lSP,28,Tel,0.4430340554066731,804,192,35,1.808835828182038,subject_stimulus_zscore
17,11,rOB,56,Tel,0.419687061931057,129,192,35,1.1877401477048288,subject_stimulus_zscore
17,11,rP,58,Tel,0.4283255616515128,1036,192,35,1.4175485325738404,subject_stimulus_zscore
17,11,rPO,61,Tel,0.40195585957484375,530,192,35,0.7160403031568271,subject_stimulus_zscore
17,11,rSP,64,Tel,0.41518939857761034,789,192,35,1.0680896546345373,subject_stimulus_zscore
17,11,lHb,16,Di,0.34096729400042236,420,192,35,-0.9064270469255788,subject_stimulus_zscore
17,11,lPT,24,Di,0.4032228793707555,320,192,35,0.7497465927114886,subject_stimulus_zscore
17,11,lPrT,26,Di,0.39038919926461013,384,192,35,0.4083346123261713,subject_stimulus_zscore
17,11,lTh,30,Di,0.4197027895471106,764,192,35,1.1881585465194475,subject_stimulus_zscore
17,11,rHb,52,Di,0.4296874307815399,349,192,35,1.453778081141561,subject_stimulus_zscore
17,11,rPT,60,Di,0.3763699087202749,350,192,35,0.035382060232660904,subject_stimulus_zscore
17,11,rPrT,62,Di,0.3480469616270679,507,192,35,-0.7180879793400115,subject_stimulus_zscore
17,11,rTh,66,Di,0.35982608205318223,1006,192,35,-0.4047302519683329,subject_stimulus_zscore
17,11,lTeO,29,Mes,0.401474842022904,7904,192,35,0.7032438836068956,subject_stimulus_zscore
17,11,lTS,32,Mes,0.37575695619646005,353,192,35,0.01907579941682458,subject_stimulus_zscore
17,11,rTeO,65,Mes,0.42261862916441606,7951,192,35,1.26572807996555,subject_stimulus_zscore
17,11,rTS,68,Mes,0.2970170615737263,145,192,35,-2.0756268218216434,subject_stimulus_zscore
17,11,lMON,0,Hind,0.41225804974174374,814,192,35,0.9901075323612715,subject_stimulus_zscore
17,11,lCb,1,Hind,0.3485616373447262,2094,192,35,-0.7043961579319161,subject_stimulus_zscore
17,11,lMOS1,2,Hind,0.3823870166547384,1271,192,35,0.19545405198455723,subject_stimulus_zscore
17,11,lMOS2,3,Hind,0.37346640930070607,373,192,35,-0.04185918925180653,subject_stimulus_zscore
17,11,lMOS3,4,Hind,0.3727000376433929,1049,192,35,-0.062246830448284905,subject_stimulus_zscore
17,11,lMOS4,5,Hind,0.35334878817122056,897,192,35,-0.5770444840115092,subject_stimulus_zscore
17,11,lMOS5,6,Hind,0.39480875043423563,997,192,35,0.5259071016477307,subject_stimulus_zscore
17,11,lRa,10,Hind,0.39555467803325256,308,192,35,0.5457508734028399,subject_stimulus_zscore
17,11,lT,11,Hind,0.3717838026033374,1187,192,35,-0.08662125905617729,subject_stimulus_zscore
17,11,laRF,12,Hind,0.3454242238542034,360,192,35,-0.7878601794929716,subject_stimulus_zscore
17,11,limRF,13,Hind,0.3687743774603192,427,192,35,-0.1666804306578758,subject_stimulus_zscore
17,11,lpRF,14,Hind,0.37310445311341084,659,192,35,-0.05148824169000854,subject_stimulus_zscore
17,11,lNX,35,Hind,0.4214598185346445,289,192,35,1.2349004585249606,subject_stimulus_zscore
17,11,rMON,36,Hind,0.31310818781678296,960,192,35,-1.6475576139378136,subject_stimulus_zscore
17,11,rCb,37,Hind,0.36056817072595454,2225,192,35,-0.384988606446766,subject_stimulus_zscore
17,11,rMOS1,38,Hind,0.323910784034633,1381,192,35,-1.36017817658741,subject_stimulus_zscore
17,11,rMOS2,39,Hind,0.3202957995410384,388,192,35,-1.4563469298064784,subject_stimulus_zscore
17,11,rMOS3,40,Hind,0.33995866335064756,1340,192,35,-0.9332594585774828,subject_stimulus_zscore
17,11,rMOS4,41,Hind,0.3308305442135977,1159,192,35,-1.1760930967855132,subject_stimulus_zscore
17,11,rMOS5,42,Hind,0.3354673889376887,1456,192,35,-1.0527399878644752,subject_stimulus_zscore
17,11,rRa,46,Hind,0.3996764630892592,224,192,35,0.6554019467547448,subject_stimulus_zscore
17,11,rT,47,Hind,0.3342458147973344,1185,192,35,-1.085237295183686,subject_stimulus_zscore
17,11,raRF,48,Hind,0.32970741081797234,228,192,35,-1.2059716034699464,subject_stimulus_zscore
17,11,rimRF,49,Hind,0.32535862655857084,298,192,35,-1.3216614939760842,subject_stimulus_zscore
17,11,rpRF,50,Hind,0.3352517411264923,560,192,35,-1.0584768260650048,subject_stimulus_zscore
17,11,rNX,71,Hind,0.3597998732248666,587,192,35,-0.405427480503313,subject_stimulus_zscore
17,12,OB,20,Tel,0.4427384403888071,213,192,35,2.5698450448923778,subject_stimulus_zscore
17,12,lP,22,Tel,0.31385948782438894,859,192,35,0.20754134835632734,subject_stimulus_zscore
17,12,lPO,25,Tel,0.3250061050139484,558,192,35,0.4118547328681007,subject_stimulus_zscore
17,12,lSP,28,Tel,0.35248850597091236,804,192,35,0.9155970125694486,subject_stimulus_zscore
17,12,rOB,56,Tel,0.43765240494113333,129,192,35,2.476619889817132,subject_stimulus_zscore
17,12,rP,58,Tel,0.3255862647399383,1036,192,35,0.4224888468022767,subject_stimulus_zscore
17,12,rPO,61,Tel,0.3103153461839507,530,192,35,0.14257853843536794,subject_stimulus_zscore
17,12,rSP,64,Tel,0.35674537001981255,789,192,35,0.9936237615325269,subject_stimulus_zscore
17,12,lHb,16,Di,0.2886838842032352,420,192,35,-0.2539181864505796,subject_stimulus_zscore
17,12,lPT,24,Di,0.29641283028977494,320,192,35,-0.11224945352512684,subject_stimulus_zscore
17,12,lPrT,26,Di,0.2567770764895742,384,192,35,-0.8387582111937356,subject_stimulus_zscore
17,12,lTh,30,Di,0.34051663396634396,764,192,35,0.6961570114822854,subject_stimulus_zscore
17,12,rHb,52,Di,0.3191342206535966,349,192,35,0.3042252568824235,subject_stimulus_zscore
17,12,rPT,60,Di,0.3514932010874786,350,192,35,0.8973534409192158,subject_stimulus_zscore
17,12,rPrT,62,Di,0.2798618726392309,507,192,35,-0.4156224066809114,subject_stimulus_zscore
17,12,rTh,66,Di,0.27990785834992427,1006,192,35,-0.4147795055539452,subject_stimulus_zscore
17,12,lTeO,29,Mes,0.35808181768672326,7904,192,35,1.0181203546608124,subject_stimulus_zscore
17,12,lTS,32,Mes,0.3407652783770994,353,192,35,0.7007145718826698,subject_stimulus_zscore
17,12,rTeO,65,Mes,0.3773827661971947,7951,192,35,1.3718996266497652,subject_stimulus_zscore
17,12,rTS,68,Mes,0.31502843663641067,145,192,35,0.22896774921352014,subject_stimulus_zscore
17,12,lMON,0,Hind,0.3235113543850013,814,192,35,0.38445650479516236,subject_stimulus_zscore
17,12,lCb,1,Hind,0.23674480979894774,2094,192,35,-1.2059422758656577,subject_stimulus_zscore
17,12,lMOS1,2,Hind,0.24440642335849042,1271,192,35,-1.0655077233417158,subject_stimulus_zscore
17,12,lMOS2,3,Hind,0.24677828060877224,373,192,35,-1.0220324541956853,subject_stimulus_zscore
17,12,lMOS3,4,Hind,0.2560988664529908,1049,192,35,-0.8511895511803642,subject_stimulus_zscore
17,12,lMOS4,5,Hind,0.24836103816437302,897,192,35,-0.9930210915959836,subject_stimulus_zscore
17,12,lMOS5,6,Hind,0.28859096481786223,997,192,35,-0.2556213645349665,subject_stimulus_zscore
17,12,lRa,10,Hind,0.39615639988912205,308,192,35,1.7160134123797242,subject_stimulus_zscore
17,12,lT,11,Hind,0.24619849356025802,1187,192,35,-1.0326597370890986,subject_stimulus_zscore
17,12,laRF,12,Hind,0.23691684551644374,360,192,35,-1.2027889245752375,subject_stimulus_zscore
17,12,limRF,13,Hind,0.2478843151174705,427,192,35,-1.001759249328596,subject_stimulus_zscore
17,12,lpRF,14,Hind,0.24434374432664768,659,192,35,-1.0666566068922971,subject_stimulus_zscore
17,12,lNX,35,Hind,0.24881097812816333,289,192,35,-0.9847738579047425,subject_stimulus_zscore
